user_id,timestamp,persona,campaign,channel,session_len,clicks,checkout_steps,purchased,churn
322,2025-07-14 02:41:32.690329,Seasonal,Organic,Web,161,2,0.5,1,0
323,2025-07-22 02:41:32.690329,Seasonal,Email,Web,91,4,2.4,1,0
324,2025-07-15 02:41:32.690329,Budget,PaidSocial,Web,334,8,1.2,1,0
325,2025-07-31 02:41:32.690329,Lapsed,Email,Mobile,149,4,2.8,0,0
326,2025-07-16 02:41:32.690329,Seasonal,Organic,Mobile,89,5,3.4,1,0
327,2025-08-06 02:41:32.690329,Premium,Organic,Mobile,102,5,2.4,0,0
328,2025-07-29 02:41:32.690329,Seasonal,Email,Web,59,4,0.8,0,0
329,2025-07-25 02:41:32.690329,Premium,Organic,Mobile,22,4,2.5,0,0
330,2025-07-22 02:41:32.690329,Budget,Email,Web,65,2,2.4,0,0
331,2025-08-06 02:41:32.690329,Premium,PaidSocial,Web,164,7,1.4,0,0
332,2025-08-05 02:41:32.690329,Seasonal,Organic,Web,146,4,3.7,0,0
333,2025-07-17 02:41:32.690329,Budget,Organic,Mobile,47,5,2.4,0,0
334,2025-07-14 02:41:32.690329,Budget,Organic,Mobile,92,6,2.4,0,0
335,2025-08-05 02:41:32.690329,Budget,Email,Mobile,303,5,2.2,0,0
336,2025-07-19 02:41:32.690329,Budget,Email,Mobile,285,6,4.1,1,0
337,2025-07-29 02:41:32.690329,Lapsed,Email,Web,205,6,3.9,1,1
338,2025-07-17 02:41:32.690329,Seasonal,PaidSocial,Web,71,3,1.8,0,0
339,2025-08-02 02:41:32.690329,Premium,Organic,Mobile,385,5,3.2,0,0
340,2025-07-12 02:41:32.690329,Budget,Email,Mobile,171,6,2.2,0,0
341,2025-08-07 02:41:32.690329,Premium,PaidSocial,Mobile,102,5,3.0,0,0
342,2025-07-25 02:41:32.690329,Premium,Email,Web,74,3,1.4,1,0
343,2025-07-17 02:41:32.690329,Budget,Email,Mobile,324,3,2.0,0,0
344,2025-07-30 02:41:32.690329,Premium,PaidSocial,Web,10,6,0.4,0,0
345,2025-08-01 02:41:32.690329,Premium,PaidSocial,Mobile,240,3,2.2,1,0
346,2025-07-17 02:41:32.690329,Seasonal,Organic,Web,130,6,1.2,1,0
347,2025-07-28 02:41:32.690329,Seasonal,Email,PoS,421,7,0.7,0,0
348,2025-07-16 02:41:32.690329,Budget,Organic,Web,796,7,2.3,0,0
349,2025-08-03 02:41:32.690329,Premium,Email,Mobile,102,6,1.0,1,1
350,2025-08-05 02:41:32.690329,Seasonal,Email,Mobile,389,5,1.5,0,0
351,2025-07-28 02:41:32.690329,Premium,PaidSocial,Web,249,2,4.3,1,0
352,2025-07-23 02:41:32.690329,Lapsed,Organic,Web,229,3,1.1,1,0
353,2025-08-06 02:41:32.690329,Seasonal,Email,Mobile,48,7,1.9,1,0
354,2025-07-18 02:41:32.690329,Budget,Email,Web,122,7,1.1,0,0
355,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,378,1,3.7,0,0
356,2025-07-27 02:41:32.690329,Seasonal,Email,PoS,457,7,2.4,0,0
357,2025-07-13 02:41:32.690329,Budget,Organic,Mobile,560,3,3.4,0,0
358,2025-07-13 02:41:32.690329,Premium,Organic,Web,122,4,2.7,1,0
359,2025-07-30 02:41:32.690329,Lapsed,Email,Mobile,279,5,2.4,0,0
360,2025-07-18 02:41:32.690329,Premium,PaidSocial,Web,127,10,2.8,1,0
361,2025-08-05 02:41:32.690329,Premium,Organic,Mobile,215,4,0.2,0,0
362,2025-07-27 02:41:32.690329,Seasonal,Email,Mobile,276,3,0.9,0,0
363,2025-07-31 02:41:32.690329,Premium,PaidSocial,Mobile,131,4,2.7,1,1
364,2025-07-18 02:41:32.690329,Premium,Email,Web,293,8,2.5,0,0
365,2025-07-21 02:41:32.690329,Lapsed,PaidSocial,Mobile,164,5,1.0,0,0
366,2025-07-28 02:41:32.690329,Premium,Email,Web,185,9,2.3,1,0
367,2025-07-31 02:41:32.690329,Lapsed,Organic,Web,49,4,1.9,1,0
368,2025-08-02 02:41:32.690329,Lapsed,Email,Mobile,116,4,3.3,0,0
369,2025-07-26 02:41:32.690329,Budget,Email,Web,118,6,2.5,1,1
370,2025-07-18 02:41:32.690329,Budget,Organic,Mobile,843,6,2.6,0,0
371,2025-07-17 02:41:32.690329,Budget,Email,Mobile,96,8,1.4,1,1
372,2025-07-26 02:41:32.690329,Budget,Email,Web,182,2,1.8,1,0
373,2025-08-08 02:41:32.690329,Budget,Email,Web,98,1,1.3,0,0
374,2025-08-04 02:41:32.690329,Seasonal,Email,Mobile,164,6,2.2,1,0
375,2025-08-04 02:41:32.690329,Budget,Organic,PoS,212,7,2.2,0,0
376,2025-08-08 02:41:32.690329,Budget,Organic,Mobile,81,7,3.0,1,1
377,2025-07-17 02:41:32.690329,Seasonal,Email,Mobile,360,2,3.5,0,0
378,2025-08-05 02:41:32.690329,Budget,PaidSocial,Web,85,7,2.1,1,0
379,2025-08-09 02:41:32.690329,Seasonal,PaidSocial,Web,42,6,0.0,1,0
380,2025-07-19 02:41:32.690329,Budget,Organic,Mobile,199,1,3.7,1,0
381,2025-07-13 02:41:32.690329,Budget,Email,Web,664,6,2.9,0,0
382,2025-07-14 02:41:32.690329,Seasonal,PaidSocial,Mobile,29,5,1.3,0,0
383,2025-08-03 02:41:32.690329,Seasonal,PaidSocial,Web,56,8,5.0,1,0
384,2025-08-07 02:41:32.690329,Lapsed,PaidSocial,Web,340,6,2.3,1,0
385,2025-07-19 02:41:32.690329,Seasonal,PaidSocial,Mobile,96,1,1.5,0,0
386,2025-07-16 02:41:32.690329,Seasonal,Email,Mobile,222,3,1.7,1,0
387,2025-07-26 02:41:32.690329,Budget,Organic,Mobile,404,5,3.3,0,0
388,2025-07-24 02:41:32.690329,Budget,PaidSocial,PoS,324,1,1.5,1,1
389,2025-08-02 02:41:32.690329,Seasonal,Organic,PoS,211,4,0.6,0,0
390,2025-07-16 02:41:32.690329,Seasonal,Email,PoS,214,5,3.6,0,0
391,2025-07-11 02:41:32.690329,Lapsed,PaidSocial,Mobile,211,4,2.2,0,0
392,2025-07-17 02:41:32.690329,Premium,Organic,Mobile,239,8,1.6,1,0
393,2025-08-04 02:41:32.690329,Premium,PaidSocial,Mobile,474,5,3.2,1,1
394,2025-07-26 02:41:32.690329,Seasonal,Organic,Web,69,4,2.3,1,0
395,2025-07-25 02:41:32.690329,Budget,Organic,Web,59,5,1.9,0,0
396,2025-07-15 02:41:32.690329,Lapsed,Email,Web,293,4,1.9,0,0
397,2025-07-11 02:41:32.690329,Lapsed,PaidSocial,Web,108,6,2.6,0,0
398,2025-07-19 02:41:32.690329,Premium,Email,Web,544,6,3.4,1,0
399,2025-07-25 02:41:32.690329,Seasonal,PaidSocial,Web,229,6,2.7,0,0
400,2025-07-21 02:41:32.690329,Seasonal,Email,PoS,587,7,4.2,0,0
401,2025-07-26 02:41:32.690329,Budget,PaidSocial,Mobile,319,4,0.7,0,0
402,2025-07-28 02:41:32.690329,Lapsed,PaidSocial,Web,152,4,1.2,1,1
403,2025-07-22 02:41:32.690329,Premium,PaidSocial,Web,195,1,0.2,0,0
404,2025-08-05 02:41:32.690329,Seasonal,Email,Mobile,384,8,1.7,0,0
405,2025-07-15 02:41:32.690329,Budget,Organic,Mobile,44,8,4.0,1,1
406,2025-07-26 02:41:32.690329,Lapsed,Email,PoS,400,4,2.9,0,0
407,2025-08-05 02:41:32.690329,Premium,Email,PoS,184,7,3.1,0,0
408,2025-07-16 02:41:32.690329,Budget,Email,PoS,163,7,2.6,1,0
409,2025-08-03 02:41:32.690329,Lapsed,Organic,Web,774,4,1.5,0,0
410,2025-07-12 02:41:32.690329,Budget,Organic,Web,477,7,3.8,0,0
411,2025-07-20 02:41:32.690329,Budget,PaidSocial,Mobile,93,6,1.6,1,0
412,2025-07-31 02:41:32.690329,Lapsed,Organic,Web,244,4,2.0,0,0
413,2025-07-15 02:41:32.690329,Lapsed,Email,Mobile,81,6,4.3,0,0
414,2025-08-02 02:41:32.690329,Premium,Organic,Web,277,6,2.8,1,1
415,2025-08-05 02:41:32.690329,Seasonal,Email,Mobile,681,9,3.2,0,0
416,2025-07-21 02:41:32.690329,Premium,Email,Web,540,6,1.7,0,0
417,2025-07-27 02:41:32.690329,Budget,Email,Web,268,7,0.7,0,0
418,2025-08-05 02:41:32.690329,Budget,PaidSocial,Mobile,246,4,0.7,0,0
419,2025-07-18 02:41:32.690329,Seasonal,Organic,PoS,173,3,1.5,0,0
420,2025-08-06 02:41:32.690329,Seasonal,Email,Web,714,2,1.9,0,0
421,2025-07-28 02:41:32.690329,Seasonal,Organic,PoS,358,3,2.2,0,0
422,2025-07-12 02:41:32.690329,Seasonal,PaidSocial,Mobile,137,7,2.4,1,1
423,2025-08-05 02:41:32.690329,Budget,Email,Mobile,213,6,2.3,0,0
424,2025-08-07 02:41:32.690329,Premium,PaidSocial,Mobile,221,3,2.9,0,0
425,2025-08-05 02:41:32.690329,Budget,PaidSocial,Mobile,98,2,2.5,1,1
426,2025-08-06 02:41:32.690329,Premium,Organic,Web,222,9,3.3,1,0
427,2025-08-03 02:41:32.690329,Premium,PaidSocial,Web,293,6,2.7,1,0
428,2025-07-19 02:41:32.690329,Lapsed,PaidSocial,Mobile,84,7,2.4,0,0
429,2025-07-28 02:41:32.690329,Premium,Email,Mobile,412,6,1.5,0,0
430,2025-07-22 02:41:32.690329,Budget,PaidSocial,Web,113,6,2.8,0,0
431,2025-07-31 02:41:32.690329,Budget,Organic,Mobile,139,5,0.8,1,1
432,2025-07-28 02:41:32.690329,Seasonal,Email,Web,110,4,3.6,1,1
433,2025-07-26 02:41:32.690329,Seasonal,Organic,Web,93,10,3.3,1,0
434,2025-07-24 02:41:32.690329,Budget,PaidSocial,Web,462,6,1.9,0,0
435,2025-08-07 02:41:32.690329,Budget,Email,Web,519,8,1.8,1,0
436,2025-07-22 02:41:32.690329,Seasonal,Organic,Web,122,3,3.3,0,0
437,2025-08-09 02:41:32.690329,Budget,PaidSocial,Web,427,2,2.1,0,0
438,2025-07-21 02:41:32.690329,Seasonal,Email,Mobile,49,8,3.2,0,0
439,2025-08-04 02:41:32.690329,Seasonal,Email,Web,156,9,3.4,1,0
440,2025-07-21 02:41:32.690329,Budget,Email,Web,65,2,1.4,0,0
441,2025-07-14 02:41:32.690329,Budget,Organic,Web,753,2,0.6,0,0
442,2025-07-18 02:41:32.690329,Lapsed,PaidSocial,Web,472,6,2.1,0,0
443,2025-08-09 02:41:32.690329,Premium,Organic,Web,38,6,3.2,1,0
444,2025-08-04 02:41:32.690329,Premium,Email,Web,98,5,2.1,1,1
445,2025-08-01 02:41:32.690329,Seasonal,Email,Web,160,3,3.3,0,0
446,2025-08-08 02:41:32.690329,Lapsed,Email,Mobile,188,7,1.0,0,0
447,2025-07-15 02:41:32.690329,Lapsed,PaidSocial,Web,60,5,0.2,1,0
448,2025-07-21 02:41:32.690329,Seasonal,Organic,Web,335,3,2.3,0,0
449,2025-07-15 02:41:32.690329,Premium,PaidSocial,Web,426,6,1.1,1,0
450,2025-07-14 02:41:32.690329,Budget,Email,Web,254,4,1.7,0,0
451,2025-08-07 02:41:32.690329,Seasonal,Organic,Mobile,241,8,2.0,0,0
452,2025-07-27 02:41:32.690329,Premium,Organic,Web,111,6,3.4,1,0
453,2025-07-27 02:41:32.690329,Premium,Email,Web,153,6,3.0,1,0
454,2025-07-27 02:41:32.690329,Lapsed,Organic,Web,232,3,1.7,0,0
455,2025-07-26 02:41:32.690329,Budget,Email,Mobile,251,7,3.5,0,0
456,2025-07-25 02:41:32.690329,Premium,Email,Web,198,7,4.5,0,0
457,2025-07-19 02:41:32.690329,Budget,Email,Mobile,400,1,2.2,1,0
458,2025-07-12 02:41:32.690329,Premium,PaidSocial,Web,291,4,3.6,0,0
459,2025-08-07 02:41:32.690329,Budget,PaidSocial,Web,431,4,4.5,0,0
460,2025-07-23 02:41:32.690329,Budget,Email,Mobile,216,6,3.0,1,0
461,2025-08-02 02:41:32.690329,Budget,Email,Mobile,215,4,1.9,0,0
462,2025-08-09 02:41:32.690329,Seasonal,Organic,Mobile,374,5,2.8,0,0
463,2025-07-31 02:41:32.690329,Seasonal,Organic,Web,84,5,1.2,0,0
464,2025-07-14 02:41:32.690329,Premium,Organic,Web,1051,6,1.5,1,0
465,2025-07-13 02:41:32.690329,Lapsed,Email,Web,110,6,1.8,0,0
466,2025-08-02 02:41:32.690329,Premium,Email,Mobile,100,3,2.2,0,0
467,2025-07-28 02:41:32.690329,Budget,Email,Mobile,414,6,2.5,0,0
468,2025-08-04 02:41:32.690329,Lapsed,Email,Web,305,7,1.1,1,1
469,2025-07-28 02:41:32.690329,Budget,PaidSocial,Mobile,339,4,4.1,0,0
470,2025-07-30 02:41:32.690329,Lapsed,PaidSocial,Mobile,220,3,2.1,0,0
471,2025-07-23 02:41:32.690329,Budget,PaidSocial,Web,88,8,1.7,0,0
472,2025-07-13 02:41:32.690329,Lapsed,PaidSocial,Mobile,601,8,4.0,1,0
473,2025-07-26 02:41:32.690329,Budget,Email,Mobile,402,7,3.1,1,0
474,2025-08-08 02:41:32.690329,Lapsed,Email,Web,123,1,2.7,0,0
475,2025-07-24 02:41:32.690329,Premium,PaidSocial,PoS,377,3,2.7,1,0
476,2025-07-23 02:41:32.690329,Lapsed,Email,Web,132,6,2.3,1,1
477,2025-07-21 02:41:32.690329,Budget,Email,Mobile,148,11,2.2,1,0
478,2025-08-01 02:41:32.690329,Premium,Email,Mobile,158,6,2.4,0,0
479,2025-07-30 02:41:32.690329,Lapsed,Email,Web,114,6,3.1,1,0
480,2025-07-25 02:41:32.690329,Premium,Email,Web,217,5,1.4,0,0
481,2025-07-17 02:41:32.690329,Seasonal,Organic,PoS,404,10,2.8,0,0
482,2025-07-16 02:41:32.690329,Seasonal,Organic,Web,282,2,1.5,1,0
483,2025-07-27 02:41:32.690329,Premium,Email,Web,336,2,3.8,0,0
484,2025-07-14 02:41:32.690329,Seasonal,Email,Web,246,7,1.9,1,0
485,2025-07-14 02:41:32.690329,Premium,PaidSocial,Mobile,27,5,1.7,0,0
486,2025-07-25 02:41:32.690329,Lapsed,Email,PoS,860,4,0.2,1,0
487,2025-08-09 02:41:32.690329,Budget,Email,Web,454,6,1.7,0,0
488,2025-07-19 02:41:32.690329,Budget,Email,Mobile,256,2,3.3,1,0
489,2025-07-17 02:41:32.690329,Lapsed,Email,Web,78,4,3.9,0,0
490,2025-07-31 02:41:32.690329,Lapsed,Organic,PoS,327,6,0.2,0,0
491,2025-07-28 02:41:32.690329,Premium,Organic,Mobile,204,3,1.0,1,1
492,2025-07-13 02:41:32.690329,Seasonal,Email,Web,236,7,2.8,0,0
493,2025-07-28 02:41:32.690329,Budget,Email,Web,398,6,1.8,0,0
494,2025-07-29 02:41:32.690329,Budget,Email,Web,273,5,4.8,0,0
495,2025-07-14 02:41:32.690329,Premium,Email,Web,516,3,2.9,1,1
496,2025-07-21 02:41:32.690329,Premium,Organic,Mobile,143,4,3.5,1,0
497,2025-07-29 02:41:32.690329,Premium,PaidSocial,Web,47,8,3.5,0,0
498,2025-08-04 02:41:32.690329,Budget,PaidSocial,PoS,198,5,2.2,1,0
499,2025-08-08 02:41:32.690329,Lapsed,Organic,Mobile,147,3,1.4,0,0
500,2025-08-01 02:41:32.690329,Lapsed,Organic,Mobile,296,6,4.8,0,0
501,2025-08-05 02:41:32.690329,Seasonal,Organic,Web,100,5,1.6,0,0
502,2025-07-29 02:41:32.690329,Premium,Email,Mobile,143,6,1.6,0,0
503,2025-07-21 02:41:32.690329,Budget,Email,Mobile,305,5,2.5,1,0
504,2025-08-04 02:41:32.690329,Seasonal,PaidSocial,Mobile,169,2,1.8,0,0
505,2025-07-11 02:41:32.690329,Seasonal,Email,PoS,419,3,1.2,0,0
506,2025-07-30 02:41:32.690329,Budget,Organic,Web,102,4,2.4,1,0
507,2025-07-16 02:41:32.690329,Lapsed,PaidSocial,Web,73,2,2.5,1,1
508,2025-08-08 02:41:32.690329,Seasonal,Organic,Mobile,330,4,2.4,1,0
509,2025-07-29 02:41:32.690329,Lapsed,Email,Mobile,62,5,0.6,1,1
510,2025-07-31 02:41:32.690329,Seasonal,Organic,Mobile,33,5,0.7,0,0
511,2025-07-12 02:41:32.690329,Seasonal,Email,Web,72,7,2.1,0,0
512,2025-07-30 02:41:32.690329,Premium,Organic,Mobile,442,7,3.5,0,0
513,2025-07-22 02:41:32.690329,Lapsed,Email,Web,126,7,3.3,1,0
514,2025-08-03 02:41:32.690329,Lapsed,PaidSocial,Web,150,10,2.2,0,0
515,2025-07-16 02:41:32.690329,Budget,Organic,Web,348,10,0.9,0,0
516,2025-08-08 02:41:32.690329,Budget,PaidSocial,Web,398,6,3.3,0,0
517,2025-07-19 02:41:32.690329,Premium,PaidSocial,Web,354,5,4.3,0,0
518,2025-07-20 02:41:32.690329,Seasonal,Organic,PoS,330,2,3.1,0,0
519,2025-08-07 02:41:32.690329,Lapsed,PaidSocial,Mobile,119,4,4.1,0,0
520,2025-08-06 02:41:32.690329,Budget,PaidSocial,PoS,223,6,3.1,0,0
521,2025-07-26 02:41:32.690329,Premium,Email,Mobile,62,4,4.0,1,0
522,2025-07-11 02:41:32.690329,Premium,Organic,Web,157,3,2.6,0,0
523,2025-08-03 02:41:32.690329,Lapsed,PaidSocial,Mobile,41,2,0.6,1,1
524,2025-07-26 02:41:32.690329,Seasonal,PaidSocial,PoS,420,5,2.4,1,0
525,2025-07-31 02:41:32.690329,Seasonal,Email,PoS,150,6,2.8,0,0
526,2025-07-23 02:41:32.690329,Premium,PaidSocial,Mobile,218,9,1.0,0,0
527,2025-08-06 02:41:32.690329,Premium,Email,Web,133,7,0.0,0,0
528,2025-08-08 02:41:32.690329,Budget,Email,Web,456,8,2.3,1,1
529,2025-07-25 02:41:32.690329,Budget,PaidSocial,Web,57,4,2.5,1,0
530,2025-07-27 02:41:32.690329,Lapsed,Email,PoS,78,4,2.2,0,0
531,2025-07-20 02:41:32.690329,Seasonal,Email,Web,214,2,3.8,0,0
532,2025-07-16 02:41:32.690329,Lapsed,PaidSocial,Mobile,223,6,3.3,1,1
533,2025-07-20 02:41:32.690329,Lapsed,Email,Web,423,2,3.6,1,0
534,2025-08-07 02:41:32.690329,Premium,Email,Mobile,248,3,3.4,1,1
535,2025-07-29 02:41:32.690329,Seasonal,Email,Web,221,3,1.8,0,0
536,2025-07-17 02:41:32.690329,Lapsed,PaidSocial,Web,110,2,1.9,0,0
537,2025-07-18 02:41:32.690329,Seasonal,PaidSocial,Web,458,8,1.4,0,0
538,2025-08-02 02:41:32.690329,Budget,PaidSocial,Mobile,178,11,3.0,1,0
539,2025-07-16 02:41:32.690329,Premium,Email,Web,116,8,0.3,1,0
540,2025-07-19 02:41:32.690329,Budget,Email,Mobile,102,5,1.9,0,0
541,2025-08-07 02:41:32.690329,Lapsed,Email,Web,219,7,1.9,1,0
542,2025-07-27 02:41:32.690329,Seasonal,PaidSocial,Mobile,54,5,1.8,1,0
543,2025-07-30 02:41:32.690329,Budget,Organic,Web,58,4,2.3,1,0
544,2025-07-24 02:41:32.690329,Seasonal,Email,Mobile,58,3,1.3,0,0
545,2025-07-30 02:41:32.690329,Seasonal,Email,Web,632,6,3.5,1,0
546,2025-08-02 02:41:32.690329,Premium,Email,Mobile,531,6,3.3,1,0
547,2025-07-14 02:41:32.690329,Budget,PaidSocial,Web,94,4,3.1,0,0
548,2025-08-08 02:41:32.690329,Seasonal,PaidSocial,Mobile,253,4,3.1,0,0
549,2025-07-12 02:41:32.690329,Premium,PaidSocial,PoS,338,0,5.0,0,0
550,2025-08-06 02:41:32.690329,Seasonal,Organic,Web,278,7,2.4,0,0
551,2025-07-23 02:41:32.690329,Premium,PaidSocial,Web,72,4,2.2,1,0
552,2025-07-26 02:41:32.690329,Lapsed,Email,Mobile,107,5,4.4,0,0
553,2025-07-25 02:41:32.690329,Premium,Email,Mobile,250,6,1.8,1,0
554,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,56,7,1.6,1,1
555,2025-08-03 02:41:32.690329,Lapsed,PaidSocial,Web,437,4,3.0,1,0
556,2025-07-24 02:41:32.690329,Premium,PaidSocial,Web,70,7,2.3,0,0
557,2025-08-09 02:41:32.690329,Budget,PaidSocial,Web,230,3,4.4,0,0
558,2025-08-06 02:41:32.690329,Budget,PaidSocial,Web,373,3,2.6,0,0
559,2025-07-20 02:41:32.690329,Seasonal,Organic,Mobile,405,7,1.8,1,0
560,2025-07-16 02:41:32.690329,Seasonal,PaidSocial,Web,409,6,3.2,1,0
561,2025-08-07 02:41:32.690329,Seasonal,Organic,Mobile,111,8,0.9,0,0
562,2025-07-30 02:41:32.690329,Budget,Email,Mobile,123,4,1.7,0,0
563,2025-07-26 02:41:32.690329,Budget,PaidSocial,Web,266,8,3.2,0,0
564,2025-08-03 02:41:32.690329,Budget,Organic,Mobile,330,7,1.1,1,0
565,2025-08-01 02:41:32.690329,Premium,Email,Mobile,319,3,1.8,1,1
566,2025-07-18 02:41:32.690329,Premium,Organic,Web,346,6,3.3,0,0
567,2025-07-22 02:41:32.690329,Premium,PaidSocial,Web,291,3,3.6,1,1
568,2025-07-24 02:41:32.690329,Premium,Email,PoS,255,4,3.2,0,0
569,2025-07-22 02:41:32.690329,Lapsed,PaidSocial,PoS,119,6,0.0,0,0
570,2025-07-30 02:41:32.690329,Budget,Email,Web,260,3,2.6,0,0
571,2025-07-27 02:41:32.690329,Premium,Organic,Web,586,5,3.6,1,0
572,2025-07-25 02:41:32.690329,Seasonal,Organic,Web,162,7,4.4,1,1
573,2025-07-19 02:41:32.690329,Premium,Email,Web,150,8,0.9,1,0
574,2025-07-11 02:41:32.690329,Seasonal,Email,Web,310,3,0.8,0,0
575,2025-07-30 02:41:32.690329,Lapsed,PaidSocial,Mobile,70,8,2.5,0,0
576,2025-08-08 02:41:32.690329,Lapsed,Email,Mobile,228,4,0.7,0,0
577,2025-08-03 02:41:32.690329,Budget,Email,Web,425,3,2.0,1,0
578,2025-07-31 02:41:32.690329,Lapsed,PaidSocial,Mobile,230,1,2.7,0,0
579,2025-08-05 02:41:32.690329,Premium,Email,Web,229,6,3.3,1,0
580,2025-07-23 02:41:32.690329,Budget,Email,Web,24,3,2.8,0,0
581,2025-08-09 02:41:32.690329,Premium,Organic,Web,165,9,3.3,0,0
582,2025-07-20 02:41:32.690329,Lapsed,Organic,Web,88,1,3.2,1,1
583,2025-08-05 02:41:32.690329,Premium,Organic,Web,65,4,2.5,1,0
584,2025-08-02 02:41:32.690329,Budget,Organic,Mobile,189,5,2.6,0,0
585,2025-07-19 02:41:32.690329,Seasonal,Email,Web,329,2,4.0,1,0
586,2025-07-14 02:41:32.690329,Budget,Email,Mobile,178,4,3.0,1,0
587,2025-07-21 02:41:32.690329,Budget,Email,Web,381,5,3.1,0,0
588,2025-08-04 02:41:32.690329,Budget,Organic,Web,325,2,2.5,0,0
589,2025-07-21 02:41:32.690329,Budget,Organic,Mobile,126,6,0.8,0,0
590,2025-08-03 02:41:32.690329,Budget,PaidSocial,Mobile,140,6,2.0,1,0
591,2025-07-19 02:41:32.690329,Budget,Organic,Web,33,9,2.6,0,0
592,2025-07-17 02:41:32.690329,Seasonal,PaidSocial,Mobile,721,5,3.6,0,0
593,2025-07-11 02:41:32.690329,Budget,Email,PoS,94,7,4.0,1,0
594,2025-08-06 02:41:32.690329,Budget,PaidSocial,Mobile,235,6,1.9,1,0
595,2025-07-27 02:41:32.690329,Lapsed,Email,Web,184,3,3.5,1,1
596,2025-07-11 02:41:32.690329,Premium,Email,Mobile,565,5,1.2,1,0
597,2025-07-30 02:41:32.690329,Seasonal,PaidSocial,Web,259,5,2.6,0,0
598,2025-07-17 02:41:32.690329,Budget,PaidSocial,Mobile,204,6,3.3,0,0
599,2025-07-23 02:41:32.690329,Budget,PaidSocial,Web,479,7,4.4,0,0
600,2025-07-16 02:41:32.690329,Budget,PaidSocial,Web,235,8,1.1,0,0
601,2025-07-13 02:41:32.690329,Budget,Email,Mobile,103,3,1.0,1,1
602,2025-07-31 02:41:32.690329,Budget,PaidSocial,Web,299,3,4.1,0,0
603,2025-07-17 02:41:32.690329,Budget,PaidSocial,Web,62,5,4.0,0,0
604,2025-07-24 02:41:32.690329,Budget,Email,Mobile,90,5,2.4,0,0
605,2025-07-20 02:41:32.690329,Budget,Organic,Mobile,146,5,2.8,1,0
606,2025-08-08 02:41:32.690329,Premium,PaidSocial,Web,73,5,1.8,0,0
607,2025-07-14 02:41:32.690329,Budget,PaidSocial,Web,159,4,2.0,0,0
608,2025-07-23 02:41:32.690329,Premium,Organic,Web,13,3,0.3,0,0
609,2025-07-15 02:41:32.690329,Premium,Organic,Web,231,3,2.2,0,0
610,2025-07-19 02:41:32.690329,Seasonal,Organic,PoS,287,5,2.4,0,0
611,2025-07-22 02:41:32.690329,Budget,Email,Mobile,130,5,4.5,0,0
612,2025-07-22 02:41:32.690329,Seasonal,Email,Web,42,8,3.9,0,0
613,2025-07-21 02:41:32.690329,Seasonal,Email,Web,200,1,2.8,1,0
614,2025-07-30 02:41:32.690329,Budget,Email,Mobile,325,5,1.2,1,1
615,2025-07-11 02:41:32.690329,Lapsed,Organic,Mobile,56,2,1.7,0,0
616,2025-07-26 02:41:32.690329,Lapsed,PaidSocial,Mobile,1046,1,2.0,0,0
617,2025-07-21 02:41:32.690329,Budget,Email,Web,236,9,3.3,0,0
618,2025-08-06 02:41:32.690329,Budget,Email,Web,335,2,0.4,1,0
619,2025-08-07 02:41:32.690329,Seasonal,Email,Web,884,8,2.0,0,0
620,2025-07-28 02:41:32.690329,Seasonal,PaidSocial,Web,274,9,2.1,0,0
621,2025-07-26 02:41:32.690329,Budget,PaidSocial,Web,100,7,0.6,0,0
622,2025-07-14 02:41:32.690329,Budget,Organic,Mobile,119,3,3.2,1,0
623,2025-08-02 02:41:32.690329,Premium,Organic,Web,410,5,0.0,1,0
624,2025-07-31 02:41:32.690329,Premium,Email,PoS,363,7,2.0,1,0
625,2025-08-04 02:41:32.690329,Seasonal,Email,Web,415,6,2.2,1,0
626,2025-08-07 02:41:32.690329,Premium,Email,Web,312,1,3.8,1,0
627,2025-07-26 02:41:32.690329,Premium,Email,Web,280,5,3.0,0,0
628,2025-08-08 02:41:32.690329,Seasonal,Organic,Web,343,7,0.2,0,0
629,2025-07-17 02:41:32.690329,Budget,PaidSocial,PoS,269,4,1.2,0,0
630,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,81,7,0.5,1,0
631,2025-07-17 02:41:32.690329,Seasonal,PaidSocial,Web,119,4,2.1,0,0
632,2025-07-14 02:41:32.690329,Lapsed,Email,PoS,377,5,1.4,1,0
633,2025-08-05 02:41:32.690329,Premium,Email,Web,895,3,2.0,0,0
634,2025-07-29 02:41:32.690329,Premium,PaidSocial,Web,427,5,1.0,1,1
635,2025-07-19 02:41:32.690329,Budget,PaidSocial,Web,600,2,1.4,1,0
636,2025-08-07 02:41:32.690329,Premium,Email,Web,52,4,3.0,1,0
637,2025-07-23 02:41:32.690329,Premium,PaidSocial,Web,446,8,3.0,1,0
638,2025-07-25 02:41:32.690329,Budget,Organic,Web,354,4,1.1,0,0
639,2025-08-06 02:41:32.690329,Budget,PaidSocial,Mobile,257,2,0.0,1,1
640,2025-08-07 02:41:32.690329,Premium,PaidSocial,Mobile,139,8,3.4,1,0
641,2025-07-23 02:41:32.690329,Budget,PaidSocial,Web,289,2,2.2,1,0
642,2025-07-13 02:41:32.690329,Budget,PaidSocial,Web,391,4,1.5,1,0
643,2025-08-04 02:41:32.690329,Budget,Organic,Web,214,3,0.9,0,0
644,2025-07-23 02:41:32.690329,Budget,Organic,Mobile,114,10,1.9,0,0
